attrs,values
units,""
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,forecast_reference_time_hour,scaled_vertical_displacement
0.00000000,2023-02-17 06:00:00,6,245,-1.59700000,54.97700119,6.00000000,1.01864803
0.00000000,2023-02-17 06:00:00,6,246,-5.87699986,54.61299896,6.00000000,0.99579602
0.00000000,2023-02-17 06:00:00,6,247,-1.89649999,52.47969818,6.00000000,1.03823733
0.00000000,2023-02-17 06:00:00,6,248,-2.24110007,53.47629929,6.00000000,0.96784532
0.00000000,2023-02-17 06:00:00,6,249,-2.58969998,51.45370102,6.00000000,0.97869194
0.00000000,2023-02-17 06:00:00,6,250,-0.10800000,51.52099991,6.00000000,0.96123409
0.00000000,2023-02-17 06:00:00,6,251,-3.52999997,50.72190094,6.00000000,0.92727113
0.00000000,2023-02-17 06:00:00,6,253,-5.57800007,55.57120132,6.00000000,0.99034095
0.00000000,2023-02-17 06:00:00,6,254,-4.12430000,55.36460114,6.00000000,1.26193821
0.00000000,2023-02-17 06:00:00,6,255,-5.15689993,56.03179932,6.00000000,1.24771667
0.00000000,2023-02-17 06:00:00,6,256,-2.85150003,55.80599976,6.00000000,1.04858100
0.00000000,2023-02-17 06:00:00,6,257,-3.92059994,55.55459976,6.00000000,1.26307905
0.00000000,2023-02-17 06:00:00,6,258,-6.10340023,54.80599976,6.00000000,1.19378448
0.00000000,2023-02-17 06:00:00,6,259,-6.81820011,55.01739883,6.00000000,1.12518251
0.00000000,2023-02-17 06:00:00,6,260,-2.15479994,53.75030136,6.00000000,1.06907105
0.00000000,2023-02-17 06:00:00,6,261,-5.03380013,50.35200119,6.00000000,1.12191737
0.00000000,2023-02-17 06:00:00,6,262,-6.25629997,55.02989960,6.00000000,1.15019107
0.00000000,2023-02-17 06:00:00,6,263,-8.01469994,54.43849945,6.00000000,1.11540282
0.00000000,2023-02-17 06:00:00,6,264,-3.75149989,55.77000046,6.00000000,1.02297342
0.00000000,2023-02-17 06:00:00,6,265,-4.33220005,57.80170059,6.00000000,1.23189068
0.00000000,2023-02-17 06:00:00,6,266,-3.66350007,56.24489975,6.00000000,1.15872478
0.00000000,2023-02-17 06:00:00,6,267,0.15140000,52.58610153,6.00000000,1.00176752
0.00000000,2023-02-17 06:00:00,6,268,-4.24490023,55.68569946,6.00000000,0.99933898
0.00000000,2023-02-17 06:00:00,6,269,-4.05859995,55.22249985,6.00000000,1.17480266
0.00000000,2023-02-17 06:00:00,6,270,-7.98880005,54.70009995,6.00000000,1.22403944
0.00000000,2023-02-17 06:00:00,6,271,-3.41939998,52.45159912,6.00000000,1.16431582
0.00000000,2023-02-17 06:00:00,6,272,-5.27220011,56.38299942,6.00000000,1.14266419
0.00000000,2023-02-17 06:00:00,6,273,-6.45499992,57.42900085,6.00000000,1.13289976
0.00000000,2023-02-17 06:00:00,6,274,-3.44330001,58.29999924,6.00000000,0.97733849
0.00000000,2023-02-17 06:00:00,6,275,-2.63700008,57.66099930,6.00000000,1.11706138
0.00000000,2023-02-17 06:00:00,6,276,-4.06479979,56.26350021,6.00000000,0.91422546
0.00000000,2023-02-17 06:00:00,6,277,-3.37129998,57.53720093,6.00000000,1.21324766
0.00000000,2023-02-17 06:00:00,6,278,-3.45679998,58.42940140,6.00000000,1.00133026
0.00000000,2023-02-17 06:00:00,6,279,-3.75079989,52.40499878,6.00000000,1.15708506
0.00000000,2023-02-17 06:00:00,6,280,-3.65919995,55.18629837,6.00000000,1.01024830
0.00000000,2023-02-17 06:00:00,6,281,-3.35630012,56.67940140,6.00000000,0.96212953
0.00000000,2023-02-17 06:00:00,6,282,-4.10220003,56.07540131,6.00000000,1.00571406
0.00000000,2023-02-17 06:00:00,6,283,-4.09410000,57.32500076,6.00000000,1.02025259
0.00000000,2023-02-17 06:00:00,6,284,-2.64429998,57.41189957,6.00000000,1.08709550
0.00000000,2023-02-17 06:00:00,6,285,-4.72300005,55.24580002,6.00000000,0.96716231
0.00000000,2023-02-17 06:00:00,6,286,-2.69300008,57.45019913,6.00000000,1.02588797
0.00000000,2023-02-17 06:00:00,6,287,-3.21630001,55.11270142,6.00000000,1.06611013
0.00000000,2023-02-17 06:00:00,6,288,-2.68939996,59.18960190,6.00000000,1.02261090
0.00000000,2023-02-17 06:00:00,6,289,-5.67910004,55.49380112,6.00000000,0.94846535
0.00000000,2023-02-17 06:00:00,6,294,-7.02440023,54.96319962,6.00000000,1.03334343
0.00000000,2023-02-17 06:00:00,6,301,-7.61670017,54.15850067,6.00000000,1.22158647
0.00000000,2023-02-17 06:00:00,6,303,-7.11269999,54.50270081,6.00000000,1.09270155
0.00000000,2023-02-17 06:00:00,6,307,-4.88299990,57.71699905,6.00000000,1.02442539
0.00000000,2023-02-17 06:00:00,6,311,-4.02169991,52.30469894,6.00000000,1.15162075
0.00000000,2023-02-17 06:00:00,6,313,-1.41639996,54.76290131,6.00000000,1.03776693
0.00000000,2023-02-17 06:00:00,6,314,-3.17759991,54.18830109,6.00000000,0.95491821
0.00000000,2023-02-17 06:00:00,6,315,-3.13240004,55.71070099,6.00000000,1.08936429
0.00000000,2023-02-17 06:00:00,6,316,-3.55520010,54.65560150,6.00000000,1.00470686
0.00000000,2023-02-17 06:00:00,6,317,-3.54299998,54.67480087,6.00000000,0.98065567
0.00000000,2023-02-17 06:00:00,6,341,-1.43350005,54.83179855,6.00000000,1.03715587
0.00000000,2023-02-17 06:00:00,6,342,-1.44140005,54.77590179,6.00000000,0.98894352
0.00000000,2023-02-17 06:00:00,6,343,-1.37629998,54.66680145,6.00000000,0.98623246
0.00000000,2023-02-17 06:00:00,6,344,-3.38019991,55.15470123,6.00000000,0.92690897
0.00000000,2023-02-17 06:00:00,6,348,1.13999999,51.45000076,6.00000000,1.00000000
0.00000000,2023-02-17 06:00:00,6,349,0.95969999,50.91339874,6.00000000,1.00910676
0.00000000,2023-02-17 06:00:00,6,350,-1.18110001,54.63550186,6.00000000,1.00545418
0.00000000,2023-02-17 06:00:00,6,351,-2.91779995,54.03049850,6.00000000,0.99818093
0.00000000,2023-02-17 06:00:00,6,352,-3.13170004,51.20709991,6.00000000,1.02169740
0.00000000,2023-02-17 06:00:00,6,353,-4.89650011,55.72019958,6.00000000,1.01096690
0.00000000,2023-02-17 06:00:00,6,355,-2.40799999,55.96799850,6.00000000,1.03317440
0.00000000,2023-02-17 06:00:00,6,356,-0.23029999,52.93460083,6.00000000,1.00000000
0.00000000,2023-02-17 06:00:00,6,357,-3.67389989,52.63790131,6.00000000,1.21804702
0.00000000,2023-02-17 06:00:00,6,358,-4.54589987,50.64799881,6.00000000,1.16948998
0.00000000,2023-02-17 06:00:00,6,359,-3.07850003,54.87300110,6.00000000,1.05576956
0.00000000,2023-02-17 06:00:00,6,362,-1.68799996,54.82049942,6.00000000,1.09670103
0.00000000,2023-02-17 06:00:00,6,363,-0.92379999,53.72679901,6.00000000,1.00158775
0.00000000,2023-02-17 06:00:00,6,364,-1.44180000,54.71879959,6.00000000,1.03318512
0.00000000,2023-02-17 06:00:00,6,365,-3.50189996,54.63090134,6.00000000,1.03149581
0.00000000,2023-02-17 06:00:00,6,366,-1.48969996,55.13499832,6.00000000,1.00000000
0.00000000,2023-02-17 06:00:00,6,368,-3.68630004,58.60409927,6.00000000,1.07517147
0.00000000,2023-02-17 06:00:00,6,383,-3.50000000,54.42100143,6.00000000,0.89278167
0.00000000,2023-02-17 06:00:00,6,384,-2.20099998,51.86159897,6.00000000,1.00852776
0.00000000,2023-02-17 06:00:00,6,385,-1.61940002,52.50809860,6.00000000,0.93700916
0.00000000,2023-02-17 06:00:00,6,386,-1.20459998,53.70529938,6.00000000,0.99831951
0.00000000,2023-02-17 06:00:00,6,387,-1.04920006,53.20059967,6.00000000,1.00477529
0.00000000,2023-02-17 06:00:00,6,388,-1.13220000,53.22650146,6.00000000,0.99888080
0.00000000,2023-02-17 06:00:00,6,389,-1.06110001,53.41370010,6.00000000,1.00369418
0.00000000,2023-02-17 06:00:00,6,390,-1.64900005,55.24000168,6.00000000,1.00995231
0.00000000,2023-02-17 06:00:00,6,391,-2.44700003,53.53200150,6.00000000,0.92960703
